id,created_at,text
1243220048145195009,2020-03-26 16:55:32,b'@HousemaidFear or i can send a girl with a dragon tattoo'
1243219929790283778,2020-03-26 16:55:03,b'@HousemaidFear i have contacts in the swedish underground who can protect you'
1243219769911803905,2020-03-26 16:54:25,b'I agree! What do you think @EricRWeinstein https://t.co/3g5Azyq2H4'
1243219716858089472,2020-03-26 16:54:13,b'RT @AlyhaChan: Libertarians should get out of the lie selling business. https://t.co/ZaMXaTmViB'
1243218592474304512,2020-03-26 16:49:44,b'@HousemaidFear this is my statement.'
1243218533305253888,2020-03-26 16:49:30,"b""@HousemaidFear i mean, you have the right to die! but i'm fixing shit so stay for the finale I think you'll have so\xe2\x80\xa6 https://t.co/4gURch05Bi"""
1243218399674671105,2020-03-26 16:48:59,b'RT @HousemaidFear: @DanielleFong Whatcha want Fong? Bored taking the banks and rewriting society? Why does my shit have any interest to you\xe2\x80\xa6'
1243218332666531840,2020-03-26 16:48:43,"b""@HousemaidFear actually i get it.\n\ni keep trying to 'die' \xf0\x9f\x8e\xb2 too. the universe seems to have other ideas &gt;,&lt;"""
1243218189850497024,2020-03-26 16:48:08,b'@HousemaidFear \xf0\x9f\x8d\x87\xf0\x9f\x8c\xb8\xf0\x9f\xa6\x8b\xf0\x9f\xa5\x80\xf0\x9f\xa7\x84'
1243217942898249728,2020-03-26 16:47:10,"b""@HousemaidFear you keep trying to die! i don't get it. \n\ncrisis of imagination, is what."""
1243217816687386625,2020-03-26 16:46:40,b'\xf0\x9f\xa4\xa0 https://t.co/7PAyw2A6Dv'
1243217746915098630,2020-03-26 16:46:23,b'\xd6\x8d'
1243217192096841729,2020-03-26 16:44:11,b'\xf0\x9f\xa5\x80\xf0\x9f\x8c\xb8 https://t.co/WmR572sUpA'
1243217140657905665,2020-03-26 16:43:58,b'RT @OkGrandmaKaren: Please pray a rosary for these two friars https://t.co/NsqtNb8vtW'
1243217125667414018,2020-03-26 16:43:55,b'RT @bindureddy: Embed cutting-edge deep learning AI models in your product in hours. We are giving away beta invites to use our AI service\xe2\x80\xa6'
